('POSITIVE', -34.77795271637967)
('NEGATIVE', -10.080290930927925)
('NEGATIVE', -38.65337091546975)
('POSITIVE', -20.333384087266808)
('POSITIVE', -30.653408296172753)
('POSITIVE', -15.0196589163896)
('POSITIVE', -17.283213258665352)
('POSITIVE', -21.193563419315247)
('POSITIVE', -19.97651966017689)
('POSITIVE', -4.97381946831488)
('POSITIVE', -22.51710375671029)
('POSITIVE', -9.078260542156315)
('POSITIVE', -14.421343144573035)
('NEGATIVE', -13.312113907266568)
('POSITIVE', -8.086337923440565)
('NEGATIVE', -18.584148072617523)
('NEGATIVE', -17.73555852749867)
('POSITIVE', -3.3736285466986726)
('POSITIVE', -37.46919092954161)
('POSITIVE', -19.16648179682)
('POSITIVE', -7.049689289463776)
('NEGATIVE', -15.845014458247205)
('POSITIVE', -25.90050526339958)
('NEGATIVE', -19.286608111071356)
('POSITIVE', -24.01157936451974)
('POSITIVE', -35.147016190817205)
('POSITIVE', -29.41742110238565)
('POSITIVE', -42.95784886159671)
('POSITIVE', -14.027738942907154)
('NEGATIVE', -16.549809913403013)
('POSITIVE', -48.57780353340745)
('POSITIVE', -12.760266958749495)
('NEGATIVE', -20.55544714125046)
('POSITIVE', -15.280770515551291)
('NEGATIVE', -12.855719048324238)
('NEGATIVE', -20.59356270961417)
('POSITIVE', -2.874230897267858)
('NEGATIVE', -26.332158477675517)
('NEGATIVE', -47.545257138244686)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -2.5093673473974065)
('POSITIVE', -15.962017474546366)
('POSITIVE', -21.491165830619753)
('POSITIVE', -23.71153514179304)
('NEGATIVE', -22.992312892861253)
('NEGATIVE', -43.429699772594965)
('POSITIVE', -24.199286486935073)
('POSITIVE', -35.78445061539523)
('NEGATIVE', -27.388278172683684)
('POSITIVE', -26.198656104961962)
('NEGATIVE', -6.395404848932522)
('NEGATIVE', -7.188653420538653)
('POSITIVE', -29.832959869527734)
('POSITIVE', -12.715584558193427)
('POSITIVE', -10.543022666929742)
('NEGATIVE', -5.1115993134786395)
('POSITIVE', -19.868533949594237)
('POSITIVE', -22.23489757261734)
('POSITIVE', -27.511425144774996)
('NEGATIVE', -37.591004789281655)
('NEGATIVE', -16.46168186305899)
('POSITIVE', -7.965566213631704)
('POSITIVE', -42.790252529491184)
('NEGATIVE', -23.11944979882205)
('NEGATIVE', -5.615744592319597)
('POSITIVE', -11.455553780850707)
('POSITIVE', -6.783309587691045)
('NEGATIVE', -19.591160763342813)
('POSITIVE', -34.79098054916375)
('POSITIVE', -54.83750112954783)
('NEGATIVE', -23.352948606759394)
('NEGATIVE', -12.751202622994805)
('POSITIVE', -18.151137891490123)
('POSITIVE', -32.53703198411151)
('POSITIVE', -37.92429646997651)
('NEGATIVE', -55.09277497256286)
('POSITIVE', -19.674351003962578)
('POSITIVE', -11.421716054483765)
('POSITIVE', -36.04402476748916)
('NEGATIVE', -30.515868567261837)
('POSITIVE', -9.104112626167531)
('POSITIVE', -33.609114565332895)
('NEGATIVE', -13.830336369717468)
('POSITIVE', -16.66621872330812)
('NEGATIVE', -40.32492203688401)
('NEGATIVE', -14.812107530212543)
('NEGATIVE', -20.92975891921217)
('POSITIVE', -20.594837598468647)
('NEGATIVE', -46.28572198125754)
('POSITIVE', -55.16838763733098)
('POSITIVE', -10.432460080329445)
('POSITIVE', -8.739699602418098)
('POSITIVE', -14.904008509070222)
('POSITIVE', -10.122725036609827)
('POSITIVE', -35.07480713283764)
('POSITIVE', -13.46880541211782)
('NEGATIVE', -3.679649933720482)
('NEGATIVE', -8.137414271180996)
('POSITIVE', -7.179584653397235)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -21.206453209268304)
('NEGATIVE', -20.20876247761556)
('POSITIVE', -15.551885758699333)
('POSITIVE', -37.18610239310341)
('POSITIVE', -6.858548498933509)
('NEGATIVE', -12.667015314725045)
('NEGATIVE', -6.508171478486045)
('NEGATIVE', -14.500514186296703)
('POSITIVE', -26.85878414349708)
('POSITIVE', -50.986090690449934)
('POSITIVE', -57.3104735054208)
('NEGATIVE', -7.6882424549347546)
('POSITIVE', -10.652459706954005)
('POSITIVE', -19.552954882978472)
('NEGATIVE', -6.666243831744135)
('POSITIVE', -34.906537056791606)
('POSITIVE', -14.057887221746173)
('POSITIVE', -8.62227003389451)
('POSITIVE', -19.74913277250449)
('POSITIVE', -23.622831040357145)
('NEGATIVE', -8.349798128893028)
('POSITIVE', -7.013006543477584)
('POSITIVE', -2.3805405411150025)
('POSITIVE', -25.701207537556336)
('NEGATIVE', -40.260276158665796)
('POSITIVE', -2.7029921410065887)
('NEGATIVE', -3.457850964370789)
('NEGATIVE', -50.45819395327741)
('NEGATIVE', -12.823160747502508)
('NEGATIVE', -7.063664903663689)
('NEGATIVE', -16.542354329009548)
('POSITIVE', -11.72611764864779)
('NEGATIVE', -30.142199535068894)
('NEGATIVE', -7.384910393604314)
('NEGATIVE', -30.287239990269583)
('NEGATIVE', -7.858236453234948)
('POSITIVE', -10.129101889407332)
('POSITIVE', -2.874230897267858)
('POSITIVE', -9.213386100340882)
('POSITIVE', -22.75815995067128)
('POSITIVE', -24.04330405018308)
('POSITIVE', -10.538732692622292)
('POSITIVE', -16.087872592583146)
('POSITIVE', -45.69505218671141)
('POSITIVE', -36.327983682712386)
('POSITIVE', -7.2111017048433)
('POSITIVE', -10.253910650435941)
('POSITIVE', -33.78864447360626)
('POSITIVE', -5.772746529954258)
('POSITIVE', -45.582509901837525)
('POSITIVE', -7.407754098834537)
('POSITIVE', -60.20392568902998)
('POSITIVE', -14.953208457153156)
('POSITIVE', -39.367491237687894)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -19.789750442595718)
('POSITIVE', -14.309570996291567)
('POSITIVE', -13.088713196192945)
('NEGATIVE', -17.30090131303439)
('POSITIVE', -25.371824726669985)
('POSITIVE', -15.376729007703435)
('POSITIVE', -2.8815301360093573)
('NEGATIVE', -35.9705649986189)
('POSITIVE', -20.401123093511877)
('NEGATIVE', -22.860400634715724)
('POSITIVE', -22.085590766804174)
('POSITIVE', -14.089141741124457)
('POSITIVE', -24.880055714810478)
('POSITIVE', -14.70429203047762)
('NEGATIVE', -5.05103855270964)
('POSITIVE', -17.57571965064191)
('POSITIVE', -16.466190701746463)
('POSITIVE', -17.56281649230409)
('POSITIVE', -29.304418276662915)
('POSITIVE', -19.03209839116802)
('NEGATIVE', -21.706240285207)
('POSITIVE', -32.15677427197927)
('NEGATIVE', -7.489683416202634)
('NEGATIVE', -17.337482166771295)
('NEGATIVE', -25.113112648830928)
('POSITIVE', -59.11336886774161)
('NEGATIVE', -48.418063481775164)
('POSITIVE', -9.149857576643548)
('POSITIVE', -8.26497198507379)
('POSITIVE', -2.8815301360093573)
('POSITIVE', -34.20303442638736)
('POSITIVE', -2.874230897267858)
('NEGATIVE', -1.6696328129629583)
('POSITIVE', -18.499059791034018)
('NEGATIVE', -17.79471254956812)
('NEGATIVE', -7.216860682469018)
('POSITIVE', -2.382869203433585)
('POSITIVE', -18.652389397999976)
('POSITIVE', -22.215857383857685)
('NEGATIVE', -25.08496794470571)
('POSITIVE', -16.07727164457986)
('POSITIVE', -11.61746568222718)
('POSITIVE', -10.938816256819479)
('NEGATIVE', -4.526255119402222)
('POSITIVE', -25.809168446491697)
('POSITIVE', -2.8815301360093573)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -26.168963714955275)
('NEGATIVE', -6.648810808891604)
('POSITIVE', -39.21771702275185)
('POSITIVE', -24.241313692609875)
('POSITIVE', -2.874230897267858)
('NEGATIVE', -23.32206278272035)
('NEGATIVE', -4.0318324518318445)
('POSITIVE', -13.223538254978513)
('POSITIVE', -32.371516607907516)
('POSITIVE', -15.935829232040433)
('POSITIVE', -12.834661005472496)
('POSITIVE', -17.011310767930897)
('NEGATIVE', -15.375903004595791)
('POSITIVE', -20.394120153208547)
('NEGATIVE', -5.212635996430221)
('NEGATIVE', -25.212126219162162)
('POSITIVE', -29.835024627302857)
('POSITIVE', -6.174478918861299)
('POSITIVE', -28.526240587115925)
('POSITIVE', -16.81702552696412)
('POSITIVE', -33.191968001339546)
('POSITIVE', -9.278687687545066)
('POSITIVE', -35.82159572959228)
('NEGATIVE', -13.542099925352236)
('NEGATIVE', -73.75046676428808)
('NEGATIVE', -42.16848427838968)
('NEGATIVE', -1.6696328129629583)
('POSITIVE', -52.9160845877005)
('POSITIVE', -22.99924929321325)
('POSITIVE', -19.50120117697779)
('NEGATIVE', -14.761351689530168)
('POSITIVE', -39.131313154972226)
('POSITIVE', -34.43046863834709)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -20.379075278985596)
('POSITIVE', -3.5062541119732633)
('NEGATIVE', -40.439143284835346)
('POSITIVE', -58.490357006472514)
('POSITIVE', -28.68571979988603)
('POSITIVE', -6.0432666138052245)
('NEGATIVE', -27.3848860026036)
('POSITIVE', -25.03095337935458)
('NEGATIVE', -49.92742772050313)
('POSITIVE', -1.9372147898030436)
('POSITIVE', -21.60053402675565)
('POSITIVE', -15.607049923393541)
('POSITIVE', -14.239874516154156)
('POSITIVE', -24.508609243020114)
('NEGATIVE', -10.557032102911467)
('NEGATIVE', -54.33650876425788)
('POSITIVE', -8.680984802256866)
('NEGATIVE', -8.770300972990563)
('POSITIVE', -25.22351961117609)
('POSITIVE', -12.218509323526714)
('NEGATIVE', -12.670966103551878)
('POSITIVE', -34.557911560060454)
('POSITIVE', -30.895023039870868)
('POSITIVE', -32.89292142691013)
('POSITIVE', -15.233750676098262)
('POSITIVE', -20.261251171512512)
('POSITIVE', -14.681804058834494)
('NEGATIVE', -7.360385713656542)
('POSITIVE', -59.16844003387735)
('POSITIVE', -35.73981766265927)
('NEGATIVE', -13.659362150992838)
('POSITIVE', -28.718789007025748)
('POSITIVE', -18.79692330409711)
('POSITIVE', -42.13541670389077)
('POSITIVE', -1.7074062392394536)
('POSITIVE', -7.550308342660314)
('NEGATIVE', -4.001383833691046)
('POSITIVE', -33.04041410559045)
('POSITIVE', -16.24481354191642)
('NEGATIVE', -33.512256484379385)
('NEGATIVE', -7.664304527893224)
('NEGATIVE', -21.073481486671447)
('POSITIVE', -20.080747439278454)
('NEGATIVE', -13.949041576850874)
('NEGATIVE', -10.487888766963742)
('POSITIVE', -16.976185811574762)
('NEGATIVE', -4.617360789711766)
('POSITIVE', -20.508564193970496)
('NEGATIVE', -8.501781752493693)
('POSITIVE', -19.97728543757522)
('NEGATIVE', -6.2441209681218215)
('POSITIVE', -24.70761419337888)
('POSITIVE', -18.854820926357345)
('NEGATIVE', -38.50707705876137)
('NEGATIVE', -6.596038732685542)
('POSITIVE', -13.473126779978227)
('POSITIVE', -39.27717041959329)
('NEGATIVE', -8.565218300165691)
('POSITIVE', -31.910247141050785)
('POSITIVE', -26.72468043275715)
('POSITIVE', -24.652226855957274)
('NEGATIVE', -22.01628647812596)
('POSITIVE', -35.88334469909837)
('NEGATIVE', -8.969528392402978)
('POSITIVE', -7.634397164354741)
('POSITIVE', -2.8815301360093573)
('POSITIVE', -21.53695348529079)
('POSITIVE', -81.20009307980972)
('NEGATIVE', -19.572087848359082)
('NEGATIVE', -30.12060388133981)
('NEGATIVE', -25.603079206629886)
('POSITIVE', -42.79620222956494)
('POSITIVE', -5.080242630458965)
('POSITIVE', -27.316076710564626)
('POSITIVE', -20.741858325329762)
('POSITIVE', -60.34945720339451)
('NEGATIVE', -26.670554696147846)
('POSITIVE', -25.91317451197245)
('NEGATIVE', -18.87900787637137)
('POSITIVE', -40.171527707177866)
('POSITIVE', -20.581299745467575)
('POSITIVE', -30.286012133799)
('POSITIVE', -12.893919005782612)
('NEGATIVE', -70.27333133126861)
('NEGATIVE', -30.99351861331946)
('POSITIVE', -27.82073915506717)
('POSITIVE', -6.4458808318298075)
('POSITIVE', -10.258385257185129)
('POSITIVE', -12.7946771192325)
('POSITIVE', -7.878801205842006)
('POSITIVE', -13.757447004870578)
('POSITIVE', -12.350247534991844)
('POSITIVE', -2.7029921410065887)
('NEGATIVE', -15.678583600038309)
('POSITIVE', -57.74168625981591)
('POSITIVE', -58.47720541780572)
('POSITIVE', -17.901263515092904)
('POSITIVE', -30.19852129881921)
('POSITIVE', -26.418553649317786)
('NEGATIVE', -11.092300228195667)
('POSITIVE', -28.622286576389087)
('NEGATIVE', -18.935988976996857)
('POSITIVE', -44.11629201451251)
('NEGATIVE', -17.58245660840868)
('POSITIVE', -7.3316712919824845)
('NEGATIVE', -24.981555209898094)
('POSITIVE', -33.679139966290855)
('POSITIVE', -18.560337985446075)
('NEGATIVE', -31.03853251075548)
('POSITIVE', -12.259762657318607)
('POSITIVE', -15.880960740240814)
('NEGATIVE', -15.597656681030298)
('NEGATIVE', -3.9349224388237887)
('NEGATIVE', -22.575949414799275)
('POSITIVE', -47.09458437889288)
('POSITIVE', -24.819034458245156)
('POSITIVE', -36.23362426822499)
('NEGATIVE', -26.56649197582609)
('NEGATIVE', -15.14568910889506)
('POSITIVE', -3.6523821476515015)
('POSITIVE', -28.172739030036762)
('POSITIVE', -31.317303799182678)
('POSITIVE', -5.732715919405785)
('POSITIVE', -48.81717584066156)
('NEGATIVE', -25.127691125279853)
('NEGATIVE', -22.663356401895076)
('POSITIVE', -3.9534121433154827)
('POSITIVE', -10.039623503603785)
('POSITIVE', -59.66688078531261)
('POSITIVE', -37.316411342476606)
('POSITIVE', -3.3971096425481955)
('NEGATIVE', -10.692212095203454)
('POSITIVE', -16.422984264366423)
('POSITIVE', -34.074040998779466)
('POSITIVE', -8.66387167142553)
('POSITIVE', -16.475901220708685)
('POSITIVE', -7.5290092299675315)
('POSITIVE', -48.405544762757636)
('NEGATIVE', -60.162688090283034)
('NEGATIVE', -10.798401947471108)
('POSITIVE', -23.957140967030856)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -47.43807639031783)
('POSITIVE', -37.13763137171793)
('NEGATIVE', -22.960144358363845)
('NEGATIVE', -29.390064525536896)
('POSITIVE', -62.40873256528337)
('NEGATIVE', -30.857410146992365)
('NEGATIVE', -22.188066953723926)
('POSITIVE', -23.204991358463722)
('NEGATIVE', -7.8064410076769555)
('POSITIVE', -17.09139833141188)
('POSITIVE', -61.99169336182582)
('POSITIVE', -6.97381946831488)
('NEGATIVE', -8.311465018159343)
('POSITIVE', -60.50132022684)
('POSITIVE', -25.04819276453294)
('POSITIVE', -21.941114042959313)
('POSITIVE', -0.37670231754879824)
('POSITIVE', -36.2632524386277)
('POSITIVE', -16.942741226456764)
('POSITIVE', -70.64618961351802)
('NEGATIVE', -47.546525363374194)
('NEGATIVE', -7.382297769542673)
('NEGATIVE', -11.724303708259097)
('NEGATIVE', -7.5383789155892345)
('POSITIVE', -13.696888660724914)
('POSITIVE', -26.519468561599076)
('POSITIVE', -0.37670231754879824)
('POSITIVE', -9.91843719549078)
('POSITIVE', -4.469318400334157)
('POSITIVE', -20.97093886609411)
('POSITIVE', -22.147766989864948)
('POSITIVE', -10.247338504941569)
('POSITIVE', -28.63502741338942)
('POSITIVE', -27.192243961793775)
('POSITIVE', -25.07130534989762)
('NEGATIVE', -3.592499758001582)
('POSITIVE', -19.815461178634095)
('NEGATIVE', -21.234308746530303)
('POSITIVE', -46.19281826987803)
('NEGATIVE', -13.590654998917232)
('POSITIVE', -31.863809951854613)
('NEGATIVE', -7.384910393604314)
('NEGATIVE', -8.279471598611035)
('NEGATIVE', -22.67854237965065)
('NEGATIVE', -17.304665757388193)
('POSITIVE', -20.88271140520626)
('POSITIVE', -28.843558532573763)
('NEGATIVE', -6.098717834279323)
('POSITIVE', -58.43296144995501)
('NEGATIVE', -3.3786199380565014)
('POSITIVE', -18.631816744587947)
('POSITIVE', -33.29360326762371)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -34.200088494186325)
('POSITIVE', -13.667400492438825)
('POSITIVE', -14.53706578160453)
('POSITIVE', -90.70593340952858)
('NEGATIVE', -28.506244517331897)
('POSITIVE', -1.9372147898030436)
('NEGATIVE', -21.226670150519418)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -24.703797553806496)
('POSITIVE', -19.3505340018241)
('NEGATIVE', -26.853358504141596)
('POSITIVE', -14.37096661836559)
('POSITIVE', -44.00087711031489)
('POSITIVE', -6.769699485658956)
('POSITIVE', -36.595679068169055)
('POSITIVE', -60.81805467024305)
('NEGATIVE', -30.08096428350337)
('NEGATIVE', -6.537536396590587)
('NEGATIVE', -16.558115095467276)
('POSITIVE', -60.78681459725754)
('POSITIVE', -17.797313217558276)
('POSITIVE', -17.91031364321557)
('POSITIVE', -11.63890152940587)
('NEGATIVE', -7.384910393604314)
('POSITIVE', -38.259477413540154)
('POSITIVE', -22.637867607812684)
('NEGATIVE', -8.407790075870714)
('NEGATIVE', -5.502593403014079)
('NEGATIVE', -20.55217242770266)
('POSITIVE', -41.54531303715807)
('POSITIVE', -30.56605034784901)
('POSITIVE', -27.73022057458818)
('POSITIVE', -12.315447535997365)
('POSITIVE', -12.36537147734011)
('NEGATIVE', -7.18431043952787)
('POSITIVE', -31.96292467168365)
('NEGATIVE', -23.53006074657026)
('NEGATIVE', -20.20914552662913)
('POSITIVE', -21.688336692137078)
('POSITIVE', -22.874408492016023)
('NEGATIVE', -23.996622094947128)
('POSITIVE', -49.61725653286029)
('POSITIVE', -0.37670231754879824)
('POSITIVE', -27.113647946256567)
('POSITIVE', -21.51767593264619)
('POSITIVE', -27.163173827974997)
('NEGATIVE', -3.0898243988095317)
('POSITIVE', -14.63444885759028)
('POSITIVE', -31.685283560917846)
('POSITIVE', -6.073718043217856)
('POSITIVE', -14.584253264419004)
('POSITIVE', -7.959256869340923)
('POSITIVE', -39.272350964332084)
('POSITIVE', -35.48077960810514)
('POSITIVE', -2.7029921410065887)
('POSITIVE', -41.77258351362783)
('POSITIVE', -16.709289612843214)
('NEGATIVE', -15.552573784791004)
('POSITIVE', -27.906416871544764)
('NEGATIVE', -18.505506376177834)
('POSITIVE', -39.892178032245724)
('POSITIVE', -22.02179858822705)
('NEGATIVE', -23.021058596169567)
('POSITIVE', -18.439805568310234)
('POSITIVE', -16.061937532644066)
('POSITIVE', -13.616584765204424)
('NEGATIVE', -18.661715386114494)
('NEGATIVE', -33.7429220594691)
('NEGATIVE', -7.1695925111469165)
('POSITIVE', -18.335078133925066)
('NEGATIVE', -5.032256439412066)
('NEGATIVE', -21.197797447463188)
('POSITIVE', -2.8815301360093573)
('NEGATIVE', -5.36774565083229)
('NEGATIVE', -4.001383833691046)
('POSITIVE', -24.494190048559503)
('POSITIVE', -28.295424900844196)
('POSITIVE', -35.66114042108409)
('NEGATIVE', -17.151570786044186)
('POSITIVE', -13.24958769252351)
('POSITIVE', -11.460015684440254)
('POSITIVE', -8.39048115452869)
('POSITIVE', -64.13733862628554)
('NEGATIVE', -40.87996709477237)
('POSITIVE', -18.77706490064659)
('POSITIVE', -6.9938634248031875)
('NEGATIVE', -17.573903127322236)
('POSITIVE', -27.46732198687918)
('POSITIVE', -14.15774200305443)
('POSITIVE', -3.7112444628056576)
('POSITIVE', -20.436839429088554)
('POSITIVE', -11.297923191013831)
('POSITIVE', -18.551243857735045)
('NEGATIVE', -13.21070172166666)
('POSITIVE', -30.148955623355825)
('POSITIVE', -28.008250906537338)
('POSITIVE', -25.86008912031322)
('POSITIVE', -22.683892499255716)
('POSITIVE', -37.47726017767224)
('NEGATIVE', -9.097569822685566)
('NEGATIVE', -11.733721704206868)
('NEGATIVE', -10.146245683463043)
('NEGATIVE', -26.26590943067956)
('NEGATIVE', -15.939314085034388)
('NEGATIVE', -29.57733051641453)
('POSITIVE', -39.00692504615391)
('POSITIVE', -10.232256943084844)
('NEGATIVE', -4.395465419465028)
('NEGATIVE', -8.859653402230554)
('NEGATIVE', -26.447201239176735)
('POSITIVE', -16.966318554188334)
('NEGATIVE', -12.085914914496406)
('NEGATIVE', -3.5547111971121823)
('NEGATIVE', -27.886136357835657)
('POSITIVE', -23.6742688073831)
('POSITIVE', -35.654097097267496)
('POSITIVE', -11.659405732203156)
('POSITIVE', -19.751437232763184)
('POSITIVE', -10.686262052483283)
('POSITIVE', -24.584877214458075)
('POSITIVE', -26.185444069093677)
('NEGATIVE', -26.983147343464466)
('NEGATIVE', -55.168628910240706)
('NEGATIVE', -8.219958630729378)
('POSITIVE', -23.080086908536043)
('POSITIVE', -15.423596799284264)
('POSITIVE', -6.183768994631528)
('POSITIVE', -26.197052440423686)
('NEGATIVE', -39.76335974916101)
('POSITIVE', -24.471307941271824)
('NEGATIVE', -25.7282434419467)
('POSITIVE', -19.705954904958528)
('POSITIVE', -46.96568915818404)
('POSITIVE', -57.14199307749733)
('NEGATIVE', -22.638503096119685)
('POSITIVE', -33.0145814632359)
('NEGATIVE', -6.10581826995554)
('POSITIVE', -20.180006436431167)
('NEGATIVE', -11.943425318948098)
('NEGATIVE', -14.923459220992536)
('POSITIVE', -60.590319701555856)
('NEGATIVE', -7.5643570646635965)
('POSITIVE', -17.97073675824684)
('POSITIVE', -17.393407662877543)
('POSITIVE', -21.94943374108473)
('NEGATIVE', -12.120835680263667)
('POSITIVE', -5.033358325144975)
('NEGATIVE', -21.196460413454595)
('NEGATIVE', -13.847030144084338)
('POSITIVE', -7.212058634119406)
('NEGATIVE', -24.099432813374715)
('POSITIVE', -82.44084025595669)
('POSITIVE', -6.939183695056581)
('POSITIVE', -34.324226952383235)
('POSITIVE', -46.09249329491379)
('NEGATIVE', -8.67985637559938)
('POSITIVE', -5.957250366881687)
('POSITIVE', -12.049217539327861)
('POSITIVE', -12.640774446897746)
('POSITIVE', -6.471335984465879)
('POSITIVE', -17.850191615159055)
('POSITIVE', -23.0066344727377)
('POSITIVE', -25.833527357884805)
('NEGATIVE', -23.351895249715703)
('POSITIVE', -7.11427474258974)
('POSITIVE', -32.36291802450355)
('NEGATIVE', -22.99720087111807)
('POSITIVE', -7.3143280438142)
('POSITIVE', -27.829712992432157)
('POSITIVE', -11.747283704665637)
('POSITIVE', -19.83876396578484)
('POSITIVE', -11.525926758175137)
('NEGATIVE', -11.95637172525669)
('POSITIVE', -7.672178594773104)
('NEGATIVE', -22.94180910927129)
('NEGATIVE', -11.268236563664498)
('POSITIVE', -12.55837154277905)
('POSITIVE', -3.7112444628056576)
('POSITIVE', -20.270625903744584)
('POSITIVE', -44.74877489483217)
('NEGATIVE', -33.089093317976335)
('POSITIVE', -7.03372958999994)
('NEGATIVE', -50.81477132091535)
('POSITIVE', -46.15009908416301)
('NEGATIVE', -15.341747243043782)
('POSITIVE', -15.302548404833388)
('POSITIVE', -2.874230897267858)
('NEGATIVE', -7.779401145820404)
('NEGATIVE', -18.5489996565835)
('POSITIVE', -16.73466160836983)
('NEGATIVE', -24.544180301371604)
('POSITIVE', -30.477374173423044)
('POSITIVE', -7.510498654547719)
('POSITIVE', -21.2990293322109)
('POSITIVE', -11.407924409306132)
('NEGATIVE', -10.32193160433619)
('NEGATIVE', -24.25285538098176)
('NEGATIVE', -39.950385469509854)
('NEGATIVE', -15.15030669516301)
('POSITIVE', -15.36146719926862)
('NEGATIVE', -9.92083942520415)
('POSITIVE', -45.67356160854892)
('POSITIVE', -5.554598256121836)
('POSITIVE', -0.37670231754879824)
('POSITIVE', -22.68320250623256)
('POSITIVE', -61.66291637796562)
('POSITIVE', -34.05571899968855)
('POSITIVE', -15.290971248957694)
('POSITIVE', -9.693925620993824)
('POSITIVE', -10.691573093195403)
('POSITIVE', -21.186224303442998)
('POSITIVE', -44.83106646210486)
('POSITIVE', -25.61798574234337)
('POSITIVE', -5.1379880293279)
('POSITIVE', -10.209505127532662)
('NEGATIVE', -23.154963318084537)
('NEGATIVE', -15.887743757680294)
('POSITIVE', -5.080242630458965)
('POSITIVE', -58.92540226935623)
('NEGATIVE', -15.280640463658017)
('POSITIVE', -10.19096866381369)
('POSITIVE', -39.471122375477115)
('POSITIVE', -27.322894683196502)
('POSITIVE', -23.976982284385617)
('POSITIVE', -35.524587262063136)
('NEGATIVE', -26.686759192116853)
('POSITIVE', -18.246682107822686)
('POSITIVE', -25.235090344472326)
('POSITIVE', -58.11766546949334)
('NEGATIVE', -17.013281701178606)
('NEGATIVE', -15.704997984665429)
('POSITIVE', -16.00124343476425)
('NEGATIVE', -15.015204673996202)
('POSITIVE', -18.986912128247386)
('POSITIVE', -7.11427474258974)
('NEGATIVE', -28.119742890693843)
('NEGATIVE', -7.755112737125391)
('POSITIVE', -47.11319001823155)
('POSITIVE', -16.515396936443423)
('POSITIVE', -32.38317573382905)
('POSITIVE', -17.46624981643051)
('POSITIVE', -5.028232682025038)
('POSITIVE', -27.93409472244166)
('NEGATIVE', -13.674809204199931)
('POSITIVE', -31.36741371537141)
('NEGATIVE', -25.436528648726664)
('POSITIVE', -14.275531998906516)
('POSITIVE', -10.97923032442149)
('POSITIVE', -5.033358325144975)
('NEGATIVE', -6.535391126496646)
('POSITIVE', -26.56453705392431)
('POSITIVE', -34.41215794268679)
('POSITIVE', -8.890507516162184)
('POSITIVE', -19.022654557512332)
('POSITIVE', -42.526006299865706)
('POSITIVE', -28.930702850334576)
('NEGATIVE', -35.1842211263899)
('POSITIVE', -47.03353361770022)
('POSITIVE', -13.484889116696198)
('POSITIVE', -8.14991072737056)
('POSITIVE', -32.677894974067755)
('NEGATIVE', -67.93965732775446)
('NEGATIVE', -22.83838161340546)
('NEGATIVE', -4.888551908151948)
('NEGATIVE', -9.099701193820403)
('POSITIVE', -15.021634953721792)
('NEGATIVE', -2.807817640458981)
('NEGATIVE', -26.944147408517246)
('NEGATIVE', -21.87496263496167)
('NEGATIVE', -8.658599314636112)
('NEGATIVE', -13.369233140786445)
('NEGATIVE', -0.3010299956639812)
('POSITIVE', -23.22137013087679)
('POSITIVE', -17.45651447311521)
('NEGATIVE', -4.001383833691046)
('POSITIVE', -45.346273607481706)
('POSITIVE', -6.211951825806743)
('POSITIVE', -14.01111377212147)
('POSITIVE', -18.602160786795817)
('NEGATIVE', -25.423071687152515)
('NEGATIVE', -6.508171478486045)
('POSITIVE', -24.27092014865348)
('POSITIVE', -7.623958211240098)
('NEGATIVE', -37.99617733581056)
('POSITIVE', -38.39006690587216)
('NEGATIVE', -39.74028468887275)
('POSITIVE', -5.637858586184969)
('NEGATIVE', -9.165956279527693)
('NEGATIVE', -13.663934822602291)
('POSITIVE', -10.278118839532592)
('POSITIVE', -92.00511342577319)
('POSITIVE', -7.11427474258974)
('POSITIVE', -0.37670231754879824)
('NEGATIVE', -0.3010299956639812)
('NEGATIVE', -13.564264431008755)
('POSITIVE', -13.293030422264119)
('NEGATIVE', -11.697941537487784)
('NEGATIVE', -17.225101452696116)
('POSITIVE', -35.856511638286804)
('NEGATIVE', -32.05016757024726)
('POSITIVE', -41.01462172412815)
('POSITIVE', -13.46890568017186)
('POSITIVE', -40.617578233854914)
('POSITIVE', -4.752637147963883)
('POSITIVE', -48.77352953408952)
('POSITIVE', -17.055905366928478)
('POSITIVE', -12.923857938485245)
('POSITIVE', -13.48936290849155)
('POSITIVE', -28.158869528784464)
('NEGATIVE', -5.369828076312663)
('POSITIVE', -22.04215437392318)
('NEGATIVE', -5.446926896879915)
('POSITIVE', -18.596896576471945)
('POSITIVE', -16.3077594199849)
('POSITIVE', -17.159549152488662)
('POSITIVE', -11.600594111929816)
('POSITIVE', -41.25403210395881)
('NEGATIVE', -12.283553209358182)
('NEGATIVE', -13.849358125431287)
('NEGATIVE', -9.279153349742618)
('NEGATIVE', -9.426162499083956)
('POSITIVE', -27.233345617828405)
('POSITIVE', -4.442042608263603)
('NEGATIVE', -24.609839406224054)
('POSITIVE', -6.512378248616034)
('POSITIVE', -48.73138606699424)
('NEGATIVE', -33.33847624313108)
('NEGATIVE', -13.48733245286444)
('POSITIVE', -38.22998110297654)
